visit_date,number_of_visits,username,store_name,delivery_days,wh,gcu,barangay,city,long,lat,store_profile,last_delivered_date,has_tried_elista,delivered_order_ids,delivered_categories,bakit hindi umorder si customer?,latest_order_status,cancellation_reason,no_delivered_orders,bucket
,,fa220827u34772,Juvys store,"Monday, Wednesday, Friday",CB,CB01,Estaca,Compostela,124.0045106,10.4308507,Non Key Account,2022-11-09,No,,,,delivered,,0,Churned (60+ Days)
,,fa220827u42528,Kim store,"Monday, Wednesday, Friday",CB,CB01,Estaca,Compostela,124.0069566,10.4329746,Non Key Account,2023-02-22,No,,,,delivered,,0,Churned (60+ Days)
,,fa230119u50103,John Kenneth ,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9938364,10.41929248,Non Key Account,2023-02-03,No,,,,delivered,,0,Churned (60+ Days)
,,fa230321u36651,Rosana store,"Monday, Wednesday, Friday",CB,CB01,Yati,Liloan,123.98824504,10.39711183,Non Key Account,2023-05-24,No,,,,delivered,,0,Churned (60+ Days)
,,fa230327u07431,Senior San Roque Variety Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9955356,10.4219347,Non Key Account,2025-11-03,No,,,,delivered,,0,Churned (60+ Days)
,,fa230327u62199,Rose tsilelasan,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9954986,10.4219648,Non Key Account,2023-09-20,No,,,,delivered,,0,Churned (60+ Days)
,,fa230328u19357,Ega store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9891868,10.4028333,Non Key Account,2023-04-03,No,,,,delivered,,0,Churned (60+ Days)
,,fa230413u86993,Dina store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9987008,10.4326704,Non Key Account,2023-09-27,No,,,,delivered,,0,Churned (60+ Days)
,,fa230413u97955,Fernando store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9987905,10.432727,Non Key Account,2023-05-17,No,,,,cancelled,,0,Churned (60+ Days)
,,fa230414u83290,Sherly store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9959363,10.4128313,Non Key Account,2023-04-21,No,,,,delivered,,0,Churned (60+ Days)
,,fa230417u40672,Alinton store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9881215,10.405357,Non Key Account,2023-09-13,No,,,,delivered,,0,Churned (60+ Days)
,,fa230417u42786,Susana store ,"Monday, Wednesday, Friday",CB,CB01,Yati,Liloan,123.98705,10.3931783,Non Key Account,2023-07-05,No,,,,delivered,,0,Churned (60+ Days)
,,fa230417u72751,Ariane Store,"Monday, Wednesday, Friday",CB,CB01,Yati,Liloan,123.9865506,10.3933651,Non Key Account,2023-04-28,No,,,,delivered,,0,Churned (60+ Days)
,,fa230628u59461,Ivy store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9903199,10.4022467,Non Key Account,2024-06-28,No,,,,delivered,,0,Churned (60+ Days)
,,fa230629u27490,Rose store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9977067,10.4054817,Non Key Account,2024-08-07,No,,,,delivered,,0,Churned (60+ Days)
,,fa230721u89842,Sofhe consumer good store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9995407,10.4028249,Non Key Account,2024-12-06,No,,,,delivered,,0,Churned (60+ Days)
,,fa230821u17515,Biboy,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,124.0011717,10.39697,Non Key Account,2023-08-23,No,,,,delivered,,0,Churned (60+ Days)
,,fa230821u59325,Mia ,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,124.0019232,10.3969261,Non Key Account,2023-08-30,No,,,,delivered,,0,Churned (60+ Days)
,,fa230821u81122,Lucia ,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,124.0010526,10.3986855,Non Key Account,2023-12-01,No,,,,delivered,,0,Churned (60+ Days)
,,fa230908u79880,Lorna  Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9961183,10.4179533,Non Key Account,2024-08-05,No,,,,delivered,,0,Churned (60+ Days)
,,fa230918u80853,Keishneilschens store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.995545,10.4218183,Non Key Account,2025-05-05,No,,,,delivered,,0,Churned (60+ Days)
,,fa230920u24786,sising store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99091,10.4237558,Non Key Account,2023-09-25,No,,,,delivered,,0,Churned (60+ Days)
,,fa230920u85442,mark john store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9980817,10.4111717,Non Key Account,2024-12-13,No,,,,delivered,,0,Churned (60+ Days)
,,fa231014u61847,Jovelyn store,"Monday, Wednesday, Friday",CB,CB01,Yati,Liloan,123.9841957,10.392872,Non Key Account,2023-10-16,No,,,,delivered,,0,Churned (60+ Days)
,,fa231016u12834,Mily store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.995828,10.4218561,Non Key Account,2023-10-18,No,,,,delivered,,0,Churned (60+ Days)
,,fa231016u75252,J& E sari² store,"Monday, Wednesday, Friday",CB,CB01,Yati,Liloan,123.9853698,10.3942857,Non Key Account,2025-12-08,No,,,,delivered,,0,Churned (60+ Days)
,,fa250312u14622,Agnes store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9925468,10.4296352,Non Key Account,2025-05-23,No,,,,delivered,,0,Churned (60+ Days)
,,fa250312u49091,Danlin store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.992621,10.429577,Non Key Account,2025-03-21,No,,,,delivered,,0,Churned (60+ Days)
,,fa250312u63747,Denara jin store ,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9904857,10.40644,Non Key Account,2025-03-17,No,,,,delivered,,0,Churned (60+ Days)
,,fa250313u44059,Mila store,"Monday, Wednesday, Friday",CB,CB01,Yati,Liloan,123.9857758,10.3963968,Non Key Account,2025-03-17,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220618u32,Joseph Davidon ,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,124.0062461,10.4271484,Non Key Account,2025-10-17,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220629u141,Suzette's Store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.99897991,10.4252496,Non Key Account,2022-11-04,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220708u75,DMP Store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,124.0025107,10.4300168,Non Key Account,2022-07-15,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220709u252,Anjie store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9958913,10.422066,Non Key Account,2024-09-20,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220711u195,Nancy store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9959018,10.4219925,Non Key Account,2023-10-06,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220728u125,Team jt store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9913394,10.4321386,Non Key Account,2023-11-20,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220810u32,N/A,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9975472,10.4310531,Non Key Account,2022-10-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220810u431,Jen&Jhon Sari sari Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99777191,10.41107468,Non Key Account,2022-09-12,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20220817u186,2R Glass,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99739606,10.41518441,Non Key Account,2026-03-27,No,,,,delivered,,0,P30D No Delivery (NKA)
,,ss20220820u339,Judenz General Merchandise ,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.998349,10.406474,Non Key Account,2024-02-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220822u200,Quinches Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99593795,10.421906,Non Key Account,2023-08-09,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220828u325,Marina Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9978735,10.4132293,Non Key Account,2022-10-24,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220829u211,GAGA STORE,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9958774,10.4220885,Non Key Account,2022-12-02,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220829u230,JK & LYN,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9958543,10.422021,Non Key Account,2024-09-09,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220829u317,Lezil Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.993378,10.4222288,Non Key Account,2022-10-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220911u308,Mekai's Food Store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9979525,10.4297895,Non Key Account,2023-01-13,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220913u510,jm and m store,"Monday, Wednesday, Friday",CB,CB01,Yati,Liloan,123.9862079,10.39469658,Non Key Account,2022-10-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220919u497,Dang Convenience store ,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.99839452,10.40645839,Non Key Account,2022-10-03,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20220921u633,Boss Natnat's Convenience Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9936899,10.4220908,Non Key Account,2025-10-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss20220930u931106,wiggys beach resort,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9978251,10.4140989,Non Key Account,2022-10-28,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221014u941816,Gebels store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9948303,10.4145017,Non Key Account,2025-10-10,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221015u942462,Dublin Trading Sari-Sari Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.991,10.42525026,Non Key Account,2026-02-13,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221015u942486,jennet store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99339488,10.42476916,Non Key Account,2022-10-21,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221017u943429,Cagnaan Store ,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,124.0003177,10.3979805,Non Key Account,2025-08-08,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221017u943516,Tiding store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9923689,10.4223396,Non Key Account,2022-12-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221018u943925,Josefina store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9996886,10.4028729,Non Key Account,2023-12-06,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221021u945742,Ssanber Store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9979694,10.4295676,Non Key Account,2022-10-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221021u945775,Jv's store ,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.998113,10.4290283,Non Key Account,2023-02-10,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221021u945885, Elma store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9964811,10.4294979,Non Key Account,2023-01-04,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221021u945999,Murray's Store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.99775716,10.42822847,Non Key Account,2023-04-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221021u946025,STRONGFAITH STORE,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.99759756,10.42818032,Non Key Account,2022-10-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221022u946263,Marites store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.995811,10.4220179,Non Key Account,2022-11-09,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221022u946292,Margie Store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9967654,10.4309875,Non Key Account,2025-10-15,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221022u946316,edgar store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9975921,10.4313103,Non Key Account,2023-01-11,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221022u946360,Aireen Sarisari Store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9980812,10.4303166,Non Key Account,2023-09-22,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221022u946397,Fheliam Sarisari store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9978224,10.4283212,Non Key Account,2022-10-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221022u946478,Bella's Store ,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9987556,10.4294917,Non Key Account,2022-11-25,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221024u947429,Ofelia Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9946928,10.4261846,Non Key Account,2023-07-10,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221024u947447,PARTS LION'S FOOD  & DRINKS,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,124.00244599,10.43019568,Non Key Account,2026-04-10,No,,,,dispatched,,0,P30D No Delivery (NKA)
,,ss20221024u947451,Nanay Lilia store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.994332,10.4255431,Non Key Account,2023-07-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221024u947471,DENZ STORE,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9938351,10.4243583,Non Key Account,2022-11-04,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221024u947485,J fel,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9935376,10.4246172,Non Key Account,2022-12-30,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221029u949976,Chase Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99217715,10.42490765,Non Key Account,2022-12-12,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221104u952348,Michaels groceries ,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9956469,10.4219961,Non Key Account,2024-10-09,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221104u952371,lit store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.995869,10.422003,Non Key Account,2022-11-23,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221104u952388,Rowena,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9957783,10.422011,Non Key Account,2025-10-24,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221104u952576,lea's sari sari store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,124.0001654,10.3969593,Non Key Account,2024-09-02,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20221105u952909,Gab's Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9932193,10.4254771,Non Key Account,2022-11-11,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221107u954079,Nina faith sari sari store ,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9938949,10.4213645,Non Key Account,2022-11-09,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221110u955735,Kuya j' store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9934761,10.4205294,Non Key Account,2022-11-14,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221115u958335,Andrea Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99359839,10.42213122,Non Key Account,2022-11-18,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221115u958364,inday store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9956155,10.4175745,Non Key Account,2022-11-28,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221122u961730,JUDITHA'S STORE,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.995776,10.425942,Non Key Account,2023-03-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221125u963318,Ging² store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9889293,10.40626,Non Key Account,2022-12-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221128u964212,Arbi,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9957802,10.4220206,Non Key Account,2022-12-16,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221130u965066,Louel's store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99460657,10.42625448,Non Key Account,2023-05-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221201u965335,Father medy's store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9955025,10.411584,Non Key Account,2022-12-19,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221202u965842,Fely store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99276657,10.42129135,Non Key Account,2022-12-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss20221212u970522,Lit Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.995804,10.42206,Non Key Account,2025-11-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230103u976325,Luisa Sari Sari Store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9886699,10.4058757,Non Key Account,2023-07-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230113u980121,Geewelry Fashion Shop,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9925693,10.4008833,Non Key Account,2023-01-16,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230201u987136,Imelda store,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9971722,10.4311485,Non Key Account,2023-02-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230220u996304,Nemia store,"Monday, Wednesday, Friday",CB,CB01,Estaca,Compostela,124.00412,10.430483,Non Key Account,2023-08-07,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230223u998246,merlyn store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9986882,10.4019439,Non Key Account,2024-08-26,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230223u998357,johnken,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.989327,10.4027047,Non Key Account,2023-08-23,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230223u998369,Hide's Store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9882847,10.4033414,Non Key Account,2023-10-27,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230223u998401,Medina Store,"Monday, Wednesday, Friday",CB,CB01,Yati,Liloan,123.9877683,10.3972116,Non Key Account,2023-02-27,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230301u1001004,Mariam store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.995331,10.4218976,Non Key Account,2026-01-14,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230313u1006340,Luisimon store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.99586201,10.40751082,Non Key Account,2023-05-22,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230317u1009799,three Brother's store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9978251,10.4064899,Non Key Account,2024-11-06,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230322u1013228,Michelle,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99607318,10.42190742,Non Key Account,2023-06-30,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230322u1013601,HaCS Food Products Trading ,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.998282,10.4245284,Non Key Account,2023-05-10,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230322u1013652,Crisvels store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99606133,10.41839486,Non Key Account,2025-05-16,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230415u1029389,SMO store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.99777258,10.40544998,Non Key Account,2023-04-21,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230417u1030930,Twin's Store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9888764,10.4029651,Non Key Account,2024-03-01,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230418u1031825,KxShop,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.999907,10.4341556,Non Key Account,2023-05-03,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230424u1035944,Whizz Prods Trading,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.9962199,10.4297251,Non Key Account,2023-08-30,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230504u1042401,Timoy store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9912427,10.4244943,Non Key Account,2023-10-27,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230505u1043146,jamjai store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9911325,10.4039812,Non Key Account,2026-02-11,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20230511u1048680,Zaras store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9966209,10.4188787,Non Key Account,2024-01-05,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230525u1058936,D JIANS store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9971208,10.402823,Non Key Account,2023-06-07,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230620u1075791,Dianne sarisari store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9929437,10.3972409,Non Key Account,2023-07-12,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230628u1080666,sjd merchandise,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.995988,10.4190638,Non Key Account,2023-08-11,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20230717u1095220,Heaven's Grain Sari-sari store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.990501,10.399696,Non Key Account,2025-03-21,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230803u1105638,Sally Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.992203,10.427362,Non Key Account,2026-03-06,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230818u1116756,Nicej Sari Sari Store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9929441,10.4250297,Non Key Account,2023-08-21,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230822u1119714,MEMPHIS ,"Monday, Wednesday, Friday",CB,CB01,Cotcot,Liloan,123.99542531,10.42918899,Non Key Account,2023-09-08,No,,,,cancelled,,0,Churned (60+ Days)
,,ss20230828u1124635,Juwwa ,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9946041,10.4265059,Non Key Account,2024-03-08,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230907u1132650,DJ's STORE,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9898217,10.4001814,Non Key Account,2023-10-18,No,,,,delivered,,0,Churned (60+ Days)
,,ss20230929u1148900,Fely store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.9958985,10.4220388,Non Key Account,2023-10-18,No,,,,delivered,,0,Churned (60+ Days)
,,ss231004u61324,Chaucer Sari2 Store,"Monday, Wednesday, Friday",CB,CB01,Poblacion,Liloan,123.9887053,10.4083191,Non Key Account,2023-10-16,No,,,,delivered,,0,Churned (60+ Days)
,,ss231014u26604,C and F store,"Monday, Wednesday, Friday",CB,CB01,Jubay,Liloan,123.99581944,10.41898924,Non Key Account,2024-04-24,No,,,,delivered,,0,Churned (60+ Days)
